SID,validity,target,nonTargetContrast,dis_dp,dis_c,det_dp,det_c,dis_dp_SS,dis_c_SS,det_dp_SS,det_c_SS
"S0105",1,2,1,2.26019758920783,0.581576511905815,3.89956599912304,-0.087051132139868,2.20502390394316,0.509097614118569,3.82054894008007,-0.050414589435672
"S0105",2,2,1,1.99791817565566,-0.111812528808955,3.7254637348433,-0,1.99814841533056,-0.111697408971507,3.72546373484329,-0
"S0105",3,2,1,1.63912579149068,0.330786484630669,4.30774938812291,-0,1.65356291094711,0.335511652644988,4.30774938812292,-0
"S0105",1,1,2,2.53334350747665,0.116322373362315,5.12336386986805,1.11022302462516e-15,2.60974266492393,0.0998450553528573,4.30774938812292,-0
"S0105",2,1,2,2.26112099701279,0.0197888818696113,4.01660656148311,0.145571413319902,2.26877126713184,0.023614016929138,4.01660656148309,0.145571413319902
"S0105",3,1,2,2.20861029454863,0.429815397078232,4.30774938812291,-0,2.19721939114109,0.421447485790477,4.30774938812292,-0
"S0105",1,2,2,2.33894203890453,0.202049453350565,4.87267327319144,0.125345298338302,2.42902466226061,0.18716679029447,4.21167225533177,0.0480385663955678
"S0105",2,2,2,1.82483913057209,0.237929815089963,4.30774938812291,-0,1.8248391305721,0.237929815089963,4.30774938812292,-0
"S0105",3,2,2,1.77429311803775,-0,4.30774938812291,-0,1.77429311803775,-0,4.30774938812292,-0
"S0108",1,1,1,2.21057294351573,-0.616510060643196,3.84511188260997,-0.388435396952437,2.15070849406842,-0.547775359144928,3.64638082801314,-0.235189432917028
"S0108",2,1,1,1.56163630921496,-0.106328404411397,4.01660656148311,-0.145571413319902,1.56163630921496,-0.106328404411397,4.01660656148309,-0.145571413319902
"S0108",3,1,1,1.21548118038817,-0.926379954158461,4.01660656148311,-0.145571413319902,1.21548118038817,-0.926379954158457,4.01660656148309,-0.145571413319902
"S0108",1,2,1,2.53334350747665,-0.116322373362315,3.87969283223756,-0.621835518815242,2.61360726337398,-0.102011363180971,3.50365364087302,-0.402047873624944
"S0108",2,2,1,2.68446992472856,-0.191885581988269,3.04102125308033,-0.63336406752129,2.68446992472855,-0.191885581988268,3.04102125308032,-0.633364067521288
"S0108",3,2,1,1.56163630921496,-0.106328404411397,3.30422407443746,-0.501762656842724,1.56163630921496,-0.106328404411397,3.30422407443746,-0.501762656842726
"S0108",1,1,2,2.37101891744125,-0.0479851032480672,4.17372320567907,0.224129735417884,2.4286127839534,-0.0465718189388365,3.9277051139121,0.0997678608470643
"S0108",2,1,2,3.30382903678322,-0.150828572347583,3.47188559136499,0.41793189837896,3.24494314306346,-0.146353466986982,3.47188559136498,0.417931898378957
"S0108",3,1,2,2.27122726189206,-0.633211407572676,3.04102125308033,0.63336406752129,2.27122726189206,-0.633211407572674,3.04102125308032,0.633364067521288
"S0108",1,2,2,2.92398069072026,-0.574843786341256,5.12336386986805,1.11022302462516e-15,2.69073519122247,-0.412865871074442,4.30774938812292,-0
"S0108",2,2,2,2.42126710337142,-0.323486992666835,4.30774938812291,-0,2.42126710337141,-0.323486992666835,4.30774938812292,-0
"S0108",3,2,2,2.74987842644053,-0.487792654201388,4.30774938812291,-0,2.74987842644054,-0.487792654201386,4.30774938812292,-0
"S0111",1,1,1,2.75451459990347,-0.00573682714890311,3.41213684663127,-0.604922914941784,2.7951091813877,-0.00240892931141826,3.19323515466258,-0.457686270019354
"S0111",2,1,1,2.68446992472856,0.191885581988269,2.82836444425754,-0.739692471932687,2.67426865984129,0.182257194060837,2.82836444425754,-0.73969247193269
"S0111",3,1,1,2.456840359026,0.605494456302913,3.687995238414,0.309877074854455,2.456840359026,0.605494456302912,3.68799523841401,0.309877074854455
"S0111",1,2,1,2.8256263984209,0.28847496764181,2.82748898453865,-0.211236229343875,2.7964312911457,0.212419687162534,2.9462306865237,-0.219547336206523
"S0111",2,2,1,3.3968524117742,-0.164305661534553,4.30774938812291,-0,3.39685241177418,-0.164305661534553,4.30774938812292,-0
"S0111",3,2,1,2.42126710337142,0.323486992666835,4.01660656148311,-0.145571413319902,2.42126710337141,0.323486992666835,4.01660656148309,-0.145571413319902
"S0111",1,1,2,2.81871917630878,0.600515184040995,3.11465852322288,0.174335134510804,2.52144985373101,0.382028550656231,3.19770891357579,0.155854778965545
"S0111",2,1,2,1.79446717816522,0.603852356961416,3.30422407443746,0.501762656842724,1.74266543997977,0.583138812260183,3.30422407443746,0.501762656842726
"S0111",3,1,2,2.04434303006384,0.811743120783995,3.16386486331104,0.571942262405937,1.94209279037017,0.760618000937162,3.16386486331103,0.57194226240594
"S0111",1,2,2,2.96688346181081,0.544627414028502,3.89956599912304,0.0870511321398685,2.73241425465363,0.370854359765481,3.81296143917745,0.042836559358439
"S0111",2,2,2,3.69664650323757,0.0144086158028687,4.01660656148311,0.145571413319902,3.66782927163183,-0,4.01660656148309,0.145571413319902
"S0111",3,2,2,2.9446862524527,0.361571509589564,3.687995238414,0.309877074854455,2.9446862524527,0.361571509589566,3.68799523841401,0.309877074854455
"S0122",1,1,1,1.22058922037267,5.55111512312578e-17,3.61615438670407,-0.753604741581984,1.26293916564255,-0.00327655205245907,3.24554998646688,-0.531099700828015
"S0122",2,1,1,0.887146559018876,0.443573279509438,3.30422407443746,-0.501762656842724,0.887146559018874,0.443573279509437,3.30422407443746,-0.501762656842726
"S0122",3,1,1,2.30069876075202,-0,4.01660656148311,-0.145571413319902,2.30069876075202,-0,4.01660656148309,-0.145571413319902
"S0122",1,2,1,3.09130658347144,-0.491180839965667,4.09580247928657,-0.513780695290737,2.83831372925402,-0.308918247841444,3.74733782746115,-0.280205780330877
"S0122",2,2,1,2.68446992472856,-0.191885581988269,3.30422407443746,-0.501762656842724,2.66909168742776,-0.18318153681874,3.30422407443746,-0.501762656842726
"S0122",3,2,1,2.37574177792546,0.346249655389816,3.7254637348433,-0,2.3620112436237,0.339384388238939,3.72546373484329,-0
"S0122",1,1,2,2.59788950813754,0.202141191975256,3.76539894111346,0.428291867700689,2.63906503919934,0.173482817010503,3.55276093991318,0.283746233926848
"S0122",2,1,2,2.03749593939488,0.131601410678566,4.30774938812291,-0,2.04438031512771,0.133467606954764,4.30774938812292,-0
"S0122",3,1,2,1.11077161663679,0.555385808318393,3.7254637348433,-0,1.11378307905745,0.553880077108067,3.72546373484329,-0
"S0122",1,2,2,3.42335061301946,-2.22044604925031e-16,3.76849852782363,0.152584867789571,3.20988181429335,0.00584262979306838,3.6976087878858,0.102963038251469
"S0122",2,2,2,2.97350348405844,-0.375980125392433,4.01660656148311,0.145571413319902,2.9446862524527,-0.361571509589566,4.01660656148309,0.145571413319902
"S0122",3,2,2,1.9523928502097,0.134575191531936,3.687995238414,0.309877074854455,1.95239285020971,0.134575191531936,3.68799523841401,0.309877074854455
"S0133",1,1,1,3.1871835120774,-0.44324237566269,4.29334633105627,-0.415008769405888,2.92026552417277,-0.26794235038207,3.91600024083458,-0.195874573644162
"S0133",2,1,1,0.539273989302959,-0.353288728558608,2.42126710337142,-0.323486992666835,0.539273989302956,-0.35328872855861,2.42126710337141,-0.323486992666835
